"","Area","Protected","SiteID","Point","PointID","SoilType","PctClay","Lat","Long","DistWater","Elev","TreeCov%","Floodplain","CatGrazing","Fire","hab_type","FreshWgtCor","PctWaterCt","ShanDiv","SpecRich","taxa","num_ind","logBiomass","logRainprev_30","logRainprev_7","logRainprev_2","logSpecAbun","logNum_ind","presence","proportion"
"1","ENO","Y","A","1","A 1","Clay",0.75,"S01°05'08.0""","E035°14'18.2""",342.3,1722,9,"N","MOD","N","grassland",20.9525,0.513542537,1.15374194270109,4,"Earthworms",4,3.31998732623661,4.66814498514948,3.80666248977032,0,2.07944154167984,1.6094379124341,1,0.8
"2","ENO","Y","A","2","A 2","SiltyClayLoam",0.375,"S01°05'08.0""","E035°14'18.2""",342.3,1722,9,"N","MOD","N","grassland",24.4025,0.554041594,0.410116318288409,2,"Earthworms",0,3.31998732623661,4.66814498514948,3.80666248977032,0,2.07944154167984,0,0,0
"3","ENO","Y","A","3","A 3","SiltyClayLoam",0.33333,"S01°05'08.0""","E035°14'18.2""",342.3,1722,9,"N","MOD","N","grassland",17.3225,0.495886852,0.918427784993098,3,"Earthworms",5,3.31998732623661,4.66814498514948,3.80666248977032,0,2.56494935746154,1.79175946922805,1,0.454545454545455
"4","ENO","Y","A","4","A 4","SiltyClayLoam",0.33333,"S01°05'08.0""","E035°14'18.2""",342.3,1722,9,"N","MOD","N","grassland",21.9225,0.529592884,1.01140426470735,3,"Earthworms",2,3.31998732623661,4.66814498514948,3.80666248977032,0,1.94591014905531,1.09861228866811,1,0.666666666666667
"5","ENO","Y","A","5","A 5","SiltyClayLoam",0.32,"S01°05'08.0""","E035°14'18.2""",342.3,1722,9,"N","MOD","N","grassland",33.2925,0.517533979,1.05091061981759,6,"Earthworms",2,3.31998732623661,4.66814498514948,3.80666248977032,0,4.04305126783455,1.09861228866811,1,0.0377358490566038
"6","ENO","Y","B","1","B 1","Clay",0.74,"S01°04'33.4""","E035°14'46.4""",830.8,1718,12,"N","MOD","N","grassland",16.3025,0.453304708,0.469387070496881,6,"Earthworms",2,3.98638808738345,4.66814498514948,3.80666248977032,0,4.83628190695148,1.09861228866811,1,0.0175438596491228
"7","ENO","Y","B","2","B 2","SiltyClayLoam",0.355,"S01°04'33.4""","E035°14'46.4""",830.8,1718,12,"N","MOD","N","grassland",21.4025,0.407896274,1.40127664864337,5,"Earthworms",0,3.98638808738345,4.66814498514948,3.80666248977032,0,2.89037175789616,0,0,0
"8","ENO","Y","B","3","B 3","SiltyClay",0.57,"S01°04'33.4""","E035°14'46.4""",830.8,1718,12,"N","MOD","N","grassland",26.1325,0.471443605,1.09208724743663,5,"Earthworms",10,3.98638808738345,4.66814498514948,3.80666248977032,0,4.00733318523247,2.39789527279837,1,0.222222222222222
"9","ENO","Y","B","4","B 4","Clay",NA,"S01°04'33.4""","E035°14'46.4""",830.8,1718,12,"N","MOD","N","grassland",37.3025,0.352255211,1.47507631105469,5,"Earthworms",1,3.98638808738345,4.66814498514948,3.80666248977032,0,2.07944154167984,0.693147180559945,1,0.25
"10","ENO","Y","B","5","B 5","Clay",0.639,"S01°04'33.4""","E035°14'46.4""",830.8,1718,12,"N","MOD","N","grassland",10.4325,0.508027798,0.500402423538188,2,"Earthworms",0,3.98638808738345,4.66814498514948,3.80666248977032,0,1.79175946922805,0,0,0
"11","ENO","Y","C","1","C 1","Clay",0.61,"S01°04'25.7""","E035°15'02.2""",569.1,1724,12,"N","LOW","N","wetland",44.3625,0.609298394,1.35956183511396,8,"Earthworms",5,3.98638808738345,4.66814498514948,3.80666248977032,0,4.63472898822964,1.79175946922805,1,0.0694444444444444
"12","ENO","Y","C","2","C 2","SiltyClay",0.5,"S01°04'25.7""","E035°15'02.2""",569.1,1724,12,"N","LOW","N","wetland",32.1225,0.536384154,1.3255405706362,7,"Earthworms",14,3.98638808738345,4.66814498514948,3.80666248977032,0,3.17805383034795,2.70805020110221,1,1
"13","ENO","Y","C","3","C 3","Clay",0.657,"S01°04'25.7""","E035°15'02.2""",569.1,1724,12,"N","LOW","N","wetland",78.8725,0.566864243,0.447298823550351,8,"Earthworms",23,3.98638808738345,4.66814498514948,3.80666248977032,0,6.22257626807137,3.17805383034795,1,0.0479166666666667
"14","ENO","Y","C","4","C 4","SiltyClayLoam",0.35,"S01°04'25.7""","E035°15'02.2""",569.1,1724,12,"N","LOW","N","wetland",63.4225,0.416886752,1.33786067783643,5,"Earthworms",4,3.98638808738345,4.66814498514948,3.80666248977032,0,2.77258872223978,1.6094379124341,1,0.363636363636364
"15","ENO","Y","C","5","C 5","Clay",0.72,"S01°04'25.7""","E035°15'02.2""",569.1,1724,12,"N","LOW","N","wetland",65.7225,0.503176233,0.860914271331054,5,"Earthworms",22,3.98638808738345,4.66814498514948,0,0,3.40119738166216,3.13549421592915,1,1
"16","EMA","N","D","1","D 1","SiltyClayLoam",0.282,"S01°02'50.8""","E035°13'20.9""",614.9,1714,6,"N","HIGH","N","humanuse",17.9825,0.354789379,0.693147180559945,2,"Earthworms",0,2.99872778253379,4.66814498514948,3.80666248977032,0,1.6094379124341,0,0,0
"17","EMA","N","D","2","D 2","SiltLoam",0.214,"S01°02'50.8""","E035°13'20.9""",614.9,1714,6,"N","HIGH","N","humanuse",14.3325,0.379556951,0.116906849137531,2,"Earthworms",0,2.99872778253379,4.66814498514948,3.80666248977032,0,3.71357206670431,0,0,0
"18","EMA","N","D","3","D 3","SiltyClayLoam",0.3714,"S01°02'50.8""","E035°13'20.9""",614.9,1714,6,"N","HIGH","N","humanuse",6.2325,0.341756919,0.696872557371878,4,"Earthworms",0,2.99872778253379,4.66814498514948,3.80666248977032,0,4.02535169073515,0,0,0
"19","EMA","N","D","4","D 4","SiltLoam",0.1429,"S01°02'50.8""","E035°13'20.9""",614.9,1714,6,"N","HIGH","N","humanuse",5.6025,0.25167336,0.636514168294813,2,"Earthworms",0,2.99872778253379,4.66814498514948,3.80666248977032,0,1.38629436111989,0,0,0
"20","EMA","N","D","5","D 5","ClayLoam",0.2857,"S01°02'50.8""","E035°13'20.9""",614.9,1714,6,"N","HIGH","N","humanuse",3.0525,0.425880426,0.682908104700472,2,"Earthworms",0,2.99872778253379,4.66814498514948,3.80666248977032,0,2.07944154167984,0,0,0
"21","ENO","Y","E","1","E 1","SiltyClay",0.5,"S01°05'16.4""","E035°15'11.3""",1159.1,1796,6,"N","HIGH","N","grassland",42.4225,0.508456597,1.59547834824309,8,"Earthworms",13,3.31998732623661,4.66814498514948,0,0,4.00733318523247,2.63905732961526,1,0.419354838709677
"22","ENO","Y","E","2","E 2","SiltLoam",0.211,"S01°05'16.4""","E035°15'11.3""",1159.1,1796,6,"N","HIGH","N","grassland",9.9825,0.447783621,0.857471495699296,6,"Earthworms",0,3.31998732623661,4.66814498514948,0,0,4.74493212836325,0,0,0
"23","ENO","Y","E","3","E 3","SiltyClayLoam",0.2857,"S01°05'16.4""","E035°15'11.3""",1159.1,1796,6,"N","HIGH","N","grassland",6.1825,0.284674484,0.444031848864609,4,"Earthworms",0,3.31998732623661,4.66814498514948,0,0,4.67282883446191,0,0,0
"24","ENO","Y","E","4","E 4","SiltLoam",0.176,"S01°05'16.4""","E035°15'11.3""",1159.1,1796,6,"N","HIGH","N","grassland",13.3825,0.483467215,0.552705142832386,4,"Earthworms",0,3.31998732623661,4.66814498514948,0,0,5.4553211153577,0,0,0
"25","ENO","Y","E","5","E 5","Silt",0.5,"S01°05'16.4""","E035°15'11.3""",1159.1,1796,6,"N","HIGH","N","grassland",62.4225,0.496776002,0.689252920611269,6,"Earthworms",4,3.31998732623661,4.66814498514948,0,0,5.57972982598622,1.6094379124341,1,0.016
"26","EMA","N","F","1","F 1","Clay",1,"S01°03'01.7""","E035°13.41.7""",421.2,1694,16,"Y","HIGH","N","humanuse",13.2225,0.44469654,1.14327520619421,4,"Earthworms",0,2.99872778253379,4.74057482299429,2.19722457733622,2.19722457733622,2.83321334405622,0,0,0
"27","EMA","N","F","2","F 2","SiltyClayLoam",0.2857,"S01°03'01.7""","E035°13.41.7""",421.2,1694,16,"Y","HIGH","N","humanuse",28.4025,0.435877123,1.44464606913388,5,"Earthworms",0,2.99872778253379,4.74057482299429,2.19722457733622,2.19722457733622,3.04452243772342,0,0,0
"28","EMA","N","F","3","F 3","SiltyClayLoam",0.35,"S01°03'01.7""","E035°13.41.7""",421.2,1694,16,"Y","HIGH","N","humanuse",19.1625,0.323026745,1.48433730654955,6,"Earthworms",0,2.99872778253379,4.74057482299429,2.19722457733622,2.19722457733622,3.04452243772342,0,0,0
"29","EMA","N","F","4","F 4","Clay",0.91,"S01°03'01.7""","E035°13.41.7""",421.2,1694,16,"Y","HIGH","N","humanuse",13.2425,0.491599018,1.45638887734882,6,"Earthworms",1,2.99872778253379,4.74057482299429,2.19722457733622,2.19722457733622,3.36729582998647,0.693147180559945,1,0.0769230769230769
"30","EMA","N","F","5","F 5","SiltLoam",0.24,"S01°03'01.7""","E035°13.41.7""",421.2,1694,16,"Y","HIGH","N","humanuse",28.4925,0.398350443,1.31548344964583,6,"Earthworms",0,2.99872778253379,4.74057482299429,2.19722457733622,2.19722457733622,3.76120011569356,0,0,0
"31","EMA","N","G","1","G 1","SiltyClayLoam",0.2857,"S01°03'25.4""","E035°13'40.1""",285.2,1693,12,"Y","NONE","N","humanuse",82.2425,NA,1.43297016367859,8,"Earthworms",3,2.99872778253379,4.74057482299429,2.39789527279837,1.09861228866811,4.14313472639153,1.38629436111989,1,0.1
"32","EMA","N","G","2","G 2","SiltLoam",0.25,"S01°03'25.4""","E035°13'40.1""",285.2,1693,12,"Y","NONE","N","humanuse",76.2825,0.399174123,1.1081330684646,11,"Earthworms",3,2.99872778253379,4.74057482299429,2.39789527279837,1.09861228866811,4.85981240436167,1.38629436111989,1,0.0288461538461538
"33","EMA","N","G","3","G 3","SiltyClay",0.5,"S01°03'25.4""","E035°13'40.1""",285.2,1693,12,"Y","NONE","N","humanuse",NA,NA,0.163963012275819,8,"Earthworms",1,2.99872778253379,4.70501552095781,2.484906649788,0.693147180559945,6.73815249459596,0.693147180559945,1,0.00121359223300971
"34","EMA","N","G","4","G 4","SiltyClay",0.4,"S01°03'25.4""","E035°13'40.1""",285.2,1693,12,"Y","NONE","N","humanuse",6.4425,NA,0.769311620121579,7,"Earthworms",1,2.99872778253379,4.68213122712422,2.484906649788,0.693147180559945,4.39444915467244,0.693147180559945,1,0.0149253731343284
"35","EMA","N","G","5","G 5","Clay",0.6875,"S01°03'25.4""","E035°13'40.1""",285.2,1693,12,"Y","NONE","N","humanuse",92.6025,0.391350126,0.633593484216,7,"Earthworms",0,2.99872778253379,4.68213122712422,2.484906649788,0.693147180559945,4.91265488573605,0,0,0
"36","OLC","Y","H","1","H 1","Clay",1,"S01°07'39.0""","E035°12'58.0""",573.6,1715,9,"N","NONE","Y","grassland",46.8925,0.497947433,1.89892678933633,7,"Earthworms",0,3.31998732623661,4.74057482299429,2.39789527279837,1.09861228866811,2.77258872223978,0,0,0
"37","OLC","Y","H","2","H 2","Clay",0.6666,"S01°07'39.0""","E035°12'58.0""",573.6,1715,9,"N","NONE","Y","grassland",22.0625,0.438753541,1.03972077083992,3,"Earthworms",1,3.31998732623661,4.74057482299429,2.39789527279837,1.09861228866811,1.6094379124341,0.693147180559945,1,1
"38","OLC","Y","H","3","H 3","Clay",0.7186,"S01°07'39.0""","E035°12'58.0""",573.6,1715,9,"N","NONE","Y","grassland",26.3225,0.455503847,1.14905969697062,4,"Earthworms",0,3.31998732623661,4.74057482299429,2.39789527279837,1.09861228866811,2.30258509299405,0,0,0
"39","OLC","Y","H","4","H 4","Clay",1,"S01°07'39.0""","E035°12'58.0""",573.6,1715,9,"N","NONE","Y","grassland",23.2925,0.466673822,1.49417513828931,5,"Earthworms",0,3.31998732623661,4.74057482299429,2.39789527279837,1.09861228866811,2.19722457733622,0,0,0
"40","OLC","Y","H","5","H 5","Clay",1,"S01°07'39.0""","E035°12'58.0""",573.6,1715,9,"N","NONE","Y","grassland",23.2325,0.408909932,0.693147180559945,2,"Earthworms",0,3.31998732623661,4.74057482299429,2.39789527279837,1.09861228866811,1.6094379124341,0,0,0
"41","LEM","Y","I","1","I 1","SiltyClay",0.4516,"S01°09'42.4""","E035°10'45.8""",556.8,1712,16,"Y","NONE","N","wetland",55.5525,0.436704019,1.59276745931905,7,"Earthworms",13,3.31998732623661,4.72295322164447,2.39789527279837,0,3.52636052461616,2.63905732961526,1,0.764705882352941
"42","LEM","Y","I","2","I 2","SiltyClay",0.55,"S01°09'42.4""","E035°10'45.8""",556.8,1712,16,"Y","NONE","N","wetland",17.2825,0.384203674,1.46813993901621,5,"Earthworms",3,3.31998732623661,4.72295322164447,2.39789527279837,0,2.484906649788,1.38629436111989,1,0.6
"43","LEM","Y","I","3","I 3","SiltyClay",0.545,"S01°09'42.4""","E035°10'45.8""",556.8,1712,16,"Y","NONE","N","wetland",16.3925,0.425194449,1.39539709232679,5,"Earthworms",3,3.31998732623661,4.72295322164447,2.39789527279837,0,2.77258872223978,1.38629436111989,1,0.6
"44","LEM","Y","I","4","I 4","Clay",0.639,"S01°09'42.4""","E035°10'45.8""",556.8,1712,16,"Y","NONE","N","wetland",79.6025,0.328004774,1.19734013399678,4,"Earthworms",6,3.31998732623661,4.72295322164447,2.39789527279837,0,2.70805020110221,1.94591014905531,1,0.75
"45","LEM","Y","I","5","I 5","SiltyClay",0.4737,"S01°09'42.4""","E035°10'45.8""",556.8,1712,16,"Y","NONE","N","wetland",70.3025,0.389317592,1.15210760588455,6,"Earthworms",1,3.31998732623661,4.72295322164447,2.39789527279837,0,3.46573590279973,0.693147180559945,1,0.0555555555555556
"46","OLC","Y","J","1","J 1","SiltyClay",0.5,"S01°06'37.7""","E035°13'29.7""",122.6,1703,12,"Y","NONE","Y","wetland",61.4525,0.470119198,0.670259702406052,3,"Earthworms",25,3.31998732623661,4.70501552095781,2.484906649788,0.693147180559945,3.55534806148941,3.25809653802148,1,1
"47","OLC","Y","J","2","J 2","SiltyClay",0.5806,"S01°06'37.7""","E035°13'29.7""",122.6,1703,12,"Y","NONE","Y","wetland",45.0525,0.3589146,1.83437197028162,7,"Earthworms",3,3.31998732623661,4.70501552095781,2.484906649788,0.693147180559945,2.39789527279837,1.38629436111989,1,0.75
"48","OLC","Y","J","3","J 3","Clay",1,"S01°06'37.7""","E035°13'29.7""",122.6,1703,12,"Y","NONE","Y","wetland",65.4925,0.476695805,1.21488965394912,4,"Earthworms",3,3.31998732623661,4.70501552095781,2.484906649788,0.693147180559945,2.30258509299405,1.38629436111989,1,1
"49","OLC","Y","J","4","J 4","Clay",0.6429,"S01°06'37.7""","E035°13'29.7""",122.6,1703,12,"Y","NONE","Y","wetland",62.4325,0.451047131,1.1171468583889,5,"Earthworms",15,3.31998732623661,4.70501552095781,2.484906649788,0.693147180559945,3.2188758248682,2.77258872223978,1,0.789473684210526
"50","OLC","Y","J","5","J 5","Clay",0.617,"S01°06'37.7""","E035°13'29.7""",122.6,1703,12,"Y","NONE","Y","wetland",101.7825,0.479060742,0.983087758574785,4,"Earthworms",0,3.31998732623661,4.70501552095781,2.484906649788,0.693147180559945,2.56494935746154,0,0,0
"51","LEM","Y","K","1","K 1","Clay",0.6129,"S01°09'51.2""","E035°11'40.4""",1736.5,1736,12,"N","NONE","N","grassland",13.4325,0.5360134,1.48612412879462,7,"Earthworms",2,3.31998732623661,4.68213122712422,2.484906649788,0.693147180559945,2.99573227355399,1.09861228866811,1,0.666666666666667
"52","LEM","Y","K","2","K 2","SiltyClay",0.516,"S01°09'51.2""","E035°11'40.4""",1736.5,1736,12,"N","NONE","N","grassland",47.4225,0.483525753,1.31028111359948,6,"Earthworms",0,3.31998732623661,4.68213122712422,2.484906649788,0.693147180559945,3.2188758248682,0,0,0
"53","LEM","Y","K","3","K 3","Clay",0.619,"S01°09'51.2""","E035°11'40.4""",1736.5,1736,12,"N","NONE","N","grassland",45.4025,0.396233688,0.500402423538188,2,"Earthworms",4,3.31998732623661,4.68213122712422,2.484906649788,0.693147180559945,1.79175946922805,1.6094379124341,1,1
"54","LEM","Y","K","4","K 4","SiltyClay",0.448,"S01°09'51.2""","E035°11'40.4""",1736.5,1736,12,"N","NONE","N","grassland",25.6025,0.507762914,0.918427784993098,3,"Earthworms",6,3.31998732623661,4.68213122712422,2.484906649788,0.693147180559945,2.56494935746154,1.94591014905531,1,1
"55","LEM","Y","K","5","K 5","SiltyClay",0.5,"S01°09'51.2""","E035°11'40.4""",1736.5,1736,12,"N","NONE","N","grassland",21.7325,0.495571149,1.33217904021012,4,"Earthworms",1,3.31998732623661,4.68213122712422,2.484906649788,0.693147180559945,1.79175946922805,0.693147180559945,1,0.333333333333333
"56","OLC","Y","L","1","L 1","Clay",0.9,"S01°06'51.0""","E035°13'15.1""",659.4,1709,12,"N","NONE","Y","grassland",18.3225,0.394596807,0.291139838831965,3,"Earthworms",1,3.31998732623661,4.15888308335967,1.38629436111989,0,3.43398720448515,0.693147180559945,1,0.0344827586206897
"57","OLC","Y","L","2","L 2","Clay",0.6087,"S01°06'51.0""","E035°13'15.1""",659.4,1709,12,"N","NONE","Y","grassland",25.2625,0.43582385,0.937155853065701,4,"Earthworms",2,3.31998732623661,4.15888308335967,1.38629436111989,0,2.63905732961526,1.09861228866811,1,0.181818181818182
"58","OLC","Y","L","3","L 3","Clay",0.86,"S01°06'51.0""","E035°13'15.1""",659.4,1709,12,"N","NONE","Y","grassland",16.2525,0.331641286,0.819983451756377,4,"Earthworms",0,3.31998732623661,4.15888308335967,1.38629436111989,0,3.43398720448515,0,0,0
"59","OLC","Y","L","4","L 4","SiltyClay",0.533,"S01°06'51.0""","E035°13'15.1""",659.4,1709,12,"N","NONE","Y","grassland",36.2525,0.396662299,0.137019931025987,3,"Earthworms",0,3.31998732623661,4.15888308335967,1.38629436111989,0,4.36944785246702,0,0,0
"60","OLC","Y","L","5","L 5","Clay",1,"S01°06'51.0""","E035°13'15.1""",659.4,1709,12,"N","NONE","Y","grassland",11.8325,0.327065286,0.0895780266675439,2,"Earthworms",0,3.31998732623661,4.15888308335967,1.38629436111989,0,4.04305126783455,0,0,0
"61","NAR","Y","M","1","M 1","Clay",0.75,"S01°04.32.4""","E35°13'56.0""",1119.2,1710,9,"N","NONE","N","grassland",8.7,0.165517241,1.55526550307495,5,"Earthworms",0,3.31998732623661,1.70474809223843,1.25276296849537,1.25276296849537,2.4423470353692,0,0,0
"62","NAR","Y","M","2","M 2","Clay",0.649,"S01°04.32.4""","E35°13'56.0""",1119.2,1710,9,"N","NONE","N","grassland",13.01,0.48424289,0.923840705630872,3,"Earthworms",0,3.31998732623661,1.70474809223843,1.25276296849537,1.25276296849537,2.2512917986065,0,0,0
"63","NAR","Y","M","3","M 3","SiltyClay",0.519,"S01°04.32.4""","E35°13'56.0""",1119.2,1710,9,"N","NONE","N","grassland",45.15,0.379844961,0.995026990179521,3,"Earthworms",1,3.31998732623661,1.70474809223843,1.25276296849537,1.25276296849537,1.70474809223843,0.693147180559945,1,1
"64","NAR","Y","M","4","M 4","Silt",0.086,"S01°04.32.4""","E35°13'56.0""",1119.2,1710,9,"N","NONE","N","grassland",54.42,0.585446527,1.64222791031068,7,"Earthworms",4,3.31998732623661,2.56494935746154,2.39789527279837,2.14006616349627,3.8607297110406,1.6094379124341,1,0.166666666666667
"65","NAR","Y","M","5","M 5","SiltyClay",0.574,"S01°04.32.4""","E35°13'56.0""",1119.2,1710,9,"N","NONE","N","grassland",54.38,0.56803972,0.923864500783386,5,"Earthworms",0,3.31998732623661,2.56494935746154,2.39789527279837,2.14006616349627,3.51154543883102,0,0,0
"66","ENO","Y","N","1","N 1","Clay",0.625,"S01°05'5.9""","E35°14.42.9""",623.3,1737,16,"Y","MOD","N","wetland",32.35,0.323956723,1.54328624151966,7,"Earthworms",8,3.31998732623661,3.27714473299218,3.15700042115011,2.39789527279837,3.55534806148941,2.19722457733622,1,0.8
"67","ENO","Y","N","2","N 2","Clay",0.778,"S01°05'5.9""","E35°14.42.9""",623.3,1737,16,"Y","MOD","N","wetland",62.44,0.472934017,1.60154896430533,6,"Earthworms",7,3.31998732623661,3.27714473299218,3.15700042115011,2.39789527279837,3.43398720448515,2.07944154167984,1,0.7
"68","ENO","Y","N","3","N 3","Clay",0.692,"S01°05'5.9""","E35°14.42.9""",623.3,1737,16,"Y","MOD","N","wetland",74.78,0.49090666,1.07101788902446,4,"Earthworms",2,3.31998732623661,3.27714473299218,3.15700042115011,2.39789527279837,2.89037175789616,1.09861228866811,1,1
"69","ENO","Y","N","4","N 4","Clay",0.75,"S01°05'5.9""","E35°14.42.9""",623.3,1737,16,"Y","MOD","N","wetland",40.17,0.374906647,0.808396320698936,7,"Earthworms",9,3.31998732623661,3.27714473299218,3.15700042115011,2.39789527279837,5.07517381523383,2.30258509299405,1,0.0661764705882353
"70","ENO","Y","N","5","N 5",NA,NA,"S01°05'5.9""","E35°14.42.9""",623.3,1737,16,"Y","MOD","N","wetland",51,0.850392157,0.450561208866305,2,"Earthworms",0,3.31998732623661,3.27714473299218,3.15700042115011,2.39789527279837,2.56494935746154,0,0,NA
"71","MBO","Y","O","1","O 1","SiltLoam",0.26,"S01°04'40.7""","E35°17'29.3""",472.7,1787,58,"Y","NONE","N","bush/forest",26.34,0.345861807,1.42285044815392,5,"Earthworms",10,4.81218435537242,3.79548918917219,3.54095932403731,3.04452243772342,3.85014760171006,2.39789527279837,1,0.714285714285714
"72","MBO","Y","O","2","O 2","SiltyClay",0.585,"S01°04'40.7""","E35°17'29.3""",472.7,1787,58,"Y","NONE","N","bush/forest",48.13,0.382297943,1.29526808220747,6,"Earthworms",0,4.81218435537242,3.79548918917219,3.54095932403731,3.04452243772342,3.61091791264422,0,0,0
"73","MBO","Y","O","3","O 3","SiltyClay",0.562,"S01°04'40.7""","E35°17'29.3""",472.7,1787,58,"Y","NONE","N","bush/forest",12.6,0.381746032,0.766838231580212,5,"Earthworms",0,4.81218435537242,3.79548918917219,3.54095932403731,3.04452243772342,3.25809653802148,0,0,NA
"74","MBO","Y","O","4","O 4","SiltyClayLoam",0.273,"S01°04'40.7""","E35°17'29.3""",472.7,1787,58,"Y","NONE","N","bush/forest",36.94,0.389550623,1.26892859872634,5,"Earthworms",0,4.81218435537242,3.79548918917219,3.54095932403731,3.04452243772342,3.93182563272433,0,0,0
"75","MBO","Y","O","5","O 5","SiltLoam",0.123,"S01°04'40.7""","E35°17'29.3""",472.7,1787,58,"Y","NONE","N","bush/forest",68.65,0.335324108,1.05069940557057,7,"Earthworms",0,4.81218435537242,3.79548918917219,3.54095932403731,3.04452243772342,4.39444915467244,0,0,0
"76","MBO","Y","P","1","P 1","SiltyClayLoam",0.357,"S01°03'28.8""","E35°17'31.1""",59.9,1754,41,"Y","NONE","N","bush/forest",63.44,0.391078184,1.95125950414396,8,"Earthworms",3,4.81218435537242,3.83945231259331,3.49650756146648,1.09861228866811,2.63905732961526,1.38629436111989,1,0.75
"77","MBO","Y","P","2","P 2","Silt",0.111,"S01°03'28.8""","E35°17'31.1""",59.9,1754,41,"Y","NONE","N","bush/forest",63.46,0.402615821,2.00755630743784,8,"Earthworms",1,4.81218435537242,3.83945231259331,3.49650756146648,1.09861228866811,2.70805020110221,0.693147180559945,1,0.333333333333333
"78","MBO","Y","P","3","P 3","SiltLoam",0.25,"S01°03'28.8""","E35°17'31.1""",59.9,1754,41,"Y","NONE","N","bush/forest",48.93,0.46392806,1.73512645696292,6,"Earthworms",1,4.81218435537242,3.83945231259331,3.49650756146648,1.09861228866811,2.30258509299405,0.693147180559945,1,1
"79","MBO","Y","P","4","P 4","SiltLoam",0.209,"S01°03'28.8""","E35°17'31.1""",59.9,1754,41,"Y","NONE","N","bush/forest",82.61,0.376830892,2.02532622077007,8,"Earthworms",1,4.81218435537242,3.83945231259331,3.49650756146648,1.09861228866811,2.39789527279837,0.693147180559945,1,0.5
"80","MBO","Y","P","5","P 5","SiltLoam",0.237,"S01°03'28.8""","E35°17'31.1""",59.9,1754,41,"Y","NONE","N","bush/forest",114.89,0.310470885,1.79309401341105,7,"Earthworms",0,4.81218435537242,3.83945231259331,3.49650756146648,1.09861228866811,2.89037175789616,0,0,NA
"81","OLC","Y","Q","1","Q 1","Clay",0.8,"S01°05'7.8""","E35°11'3.1""",351.4,1682,12,"Y","HIGH","N","grassland",2.96,0.489864865,0.228413403539098,3,"Earthworms",0,3.58518421777517,3.94158180766969,3.3322045101752,1.79175946922805,5.5834963087817,0,0,0
"82","OLC","Y","Q","2","Q 2","Clay",0.757,"S01°05'7.8""","E35°11'3.1""",351.4,1682,12,"Y","HIGH","N","grassland",4.24,NA,1.46490500952916,5,"Earthworms",4,3.58518421777517,3.94158180766969,3.3322045101752,1.79175946922805,3.25809653802148,1.6094379124341,1,0.333333333333333
"83","OLC","Y","Q","3","Q 3","SiltyClay",0.455,"S01°05'7.8""","E35°11'3.1""",351.4,1682,12,"Y","HIGH","N","grassland",3.3,0.509090909,1.20521567735037,5,"Earthworms",1,3.58518421777517,3.94158180766969,3.3322045101752,1.79175946922805,3.04452243772342,0.693147180559945,1,0.0714285714285714
"84","OLC","Y","Q","4","Q 4","SiltyClayLoam",0.389,"S01°05'7.8""","E35°11'3.1""",351.4,1682,12,"Y","HIGH","N","grassland",7.88,0.525380711,1.60452402420438,6,"Earthworms",1,3.58518421777517,3.94158180766969,3.3322045101752,1.79175946922805,3.36729582998647,0.693147180559945,1,0.0833333333333333
"85","OLC","Y","Q","5","Q 5","SiltyClay",0.409,"S01°05'7.8""","E35°11'3.1""",351.4,1682,12,"Y","HIGH","N","grassland",4.03,0.498759305,0.556272598192599,5,"Earthworms",1,3.58518421777517,3.94158180766969,3.3322045101752,1.79175946922805,4.06044301054642,0.693147180559945,1,0.02
"86","OLC","Y","R","1","R 1","SiltyClay",0.556,"S01°06'45.8""","E35°11'52.5""",0.3,1695,59,"Y","NONE","N","bush/forest",28.89,0.424022153,0.796311640173813,3,"Earthworms",1,4.81210305125432,4.0342406381524,2.56494935746154,1.79175946922805,2.07944154167984,0.693147180559945,1,1
"87","OLC","Y","R","2","R 2","SiltyClayLoam",0.359,"S01°06'45.8""","E35°11'52.5""",0.3,1695,59,"Y","NONE","N","bush/forest",31.23,0.616074288,1.61457151275516,6,"Earthworms",2,4.81210305125432,4.0342406381524,2.56494935746154,1.79175946922805,3.29583686600433,1.09861228866811,1,0.181818181818182
"88","OLC","Y","R","3","R 3","SiltyClayLoam",0.359,"S01°06'45.8""","E35°11'52.5""",0.3,1695,59,"Y","NONE","N","bush/forest",14.77,0.534190928,1.32692019405069,5,"Earthworms",0,4.81210305125432,4.0342406381524,2.56494935746154,1.79175946922805,2.63905732961526,0,0,0
"89","OLC","Y","R","4","R 4","SiltyClay",0.445,"S01°06'45.8""","E35°11'52.5""",0.3,1695,59,"Y","NONE","N","bush/forest",36.57,0.519824993,1.09610359913201,6,"Earthworms",17,4.81210305125432,4.0342406381524,2.56494935746154,1.79175946922805,3.29583686600433,2.89037175789616,1,1
"90","OLC","Y","R","5","R 5","SiltyClay",0.429,"S01°06'45.8""","E35°11'52.5""",0.3,1695,59,"Y","NONE","N","bush/forest",37.73,0.670553936,1.69630396386419,8,"Earthworms",13,4.81210305125432,4.0342406381524,2.56494935746154,1.79175946922805,3.46573590279973,2.63905732961526,1,0.722222222222222
